time,lat,lon,alt,label,user,x,y
2008-07-25 02:01:06,39.910255,116.391376,203.0,1,52,447979.91464537795,4417973.747566587
2008-07-25 02:01:11,39.91031,116.391381,204.0,1,52,447980.3836108878,4417979.849082845
2008-07-25 02:01:16,39.910305,116.391305,188.0,1,52,447973.8839457516,4417979.338409965
2008-07-25 02:01:21,39.910331,116.391263,185.0,1,52,447970.31378711655,4417982.248610281
2008-07-25 02:01:26,39.910359,116.391217,180.0,1,52,447966.40325618617,4417985.383122294
2008-07-25 02:01:31,39.910389,116.391186,176.0,1,52,447963.7763224745,4417988.730874705
2008-07-25 02:01:36,39.910453,116.391183,175.0,1,52,447963.5683347381,4417995.835958561
2008-07-25 02:01:41,39.910497,116.391174,175.0,1,52,447962.83238213893,4418000.724746439
2008-07-25 02:01:46,39.91055,116.391188,174.0,1,52,447964.06909332424,4418006.599038274
2008-07-25 02:01:51,39.910611,116.391185,169.0,1,52,447963.8588361089,4418013.371153451
2008-07-25 02:01:56,39.910663,116.39121,168.0,1,52,447966.0349766938,4418019.12804619
2008-07-25 02:02:01,39.910713,116.391211,167.0,1,52,447966.1582815359,4418024.676944754
2008-07-25 02:02:06,39.910729,116.3912,166.0,1,52,447965.23020036553,4418026.459188486
2008-07-25 02:02:11,39.91077,116.391196,166.0,1,52,447964.9193378823,4418031.012094006
2008-07-25 02:02:16,39.910828,116.391183,164.0,1,52,447963.85209609393,4418037.45706772
2008-07-25 02:02:21,39.910878,116.391166,161.0,1,52,447962.4369167691,4418043.016455583
2008-07-25 02:02:26,39.910946,116.391155,158.0,1,52,447961.5481890729,4418050.5701606
2008-07-25 02:02:31,39.910995,116.391148,156.0,1,52,447960.98697018134,4418056.01273179
2008-07-25 02:02:36,39.911054,116.391124,152.0,1,52,447958.98030911485,4418062.575106533
2008-07-25 02:02:41,39.911093,116.391121,151.0,1,52,447958.75340992986,4418066.905450562
2008-07-25 02:02:44,39.911093,116.391121,151.0,1,52,447958.75340992986,4418066.905450562
2008-07-25 02:02:46,39.911096,116.39112,150.0,1,52,447958.6702091145,4418067.2390022455
2008-07-25 02:02:51,39.911138,116.391096,151.0,1,52,447956.65068738186,4418071.914553978
2008-07-25 02:02:56,39.911197,116.391078,149.0,1,52,447955.1568607389,4418078.47343313
2008-07-25 02:03:01,39.911257,116.391079,147.0,1,52,447955.2877419084,4418085.132228462
2008-07-25 02:03:06,39.911329,116.391103,148.0,1,52,447957.39353505743,4418093.109494816
2008-07-25 02:03:11,39.911388,116.391136,152.0,1,52,447960.2587230525,4418099.638651526
2008-07-25 02:03:16,39.911427,116.391147,156.0,1,52,447961.22841523355,4418103.960837034
2008-07-25 02:03:21,39.911444,116.39111,155.0,1,52,447958.0788631072,4418105.869223693
2008-07-25 02:03:26,39.91145,116.391099,155.0,1,52,447957.14322598046,4418106.541572344
2008-07-25 02:03:31,39.911475,116.391072,154.0,1,52,447954.85443771316,4418109.332049473
2008-07-25 02:03:36,39.911485,116.391072,151.0,1,52,447954.86200619605,4418110.44194588
2008-07-25 02:03:41,39.911471,116.391135,150.0,1,52,447960.23606409575,4418108.851374381
2008-07-25 02:03:46,39.911455,116.391222,150.0,1,52,447967.65990794555,4418107.024842609
2008-07-25 02:03:51,39.911441,116.391303,152.0,1,52,447974.5724439533,4418105.423793027
2008-07-25 02:03:56,39.911459,116.391384,153.0,1,52,447981.5091894829,4418107.374418181
2008-07-25 02:04:01,39.911464,116.391434,155.0,1,52,447985.7865069176,4418107.900240898
2008-07-25 02:04:06,39.911499,116.391495,151.0,1,52,447991.02669106086,4418111.749348426
2008-07-25 02:04:11,39.91151,116.391538,146.0,1,52,447994.7102483533,4418112.945190969
2008-07-25 02:04:14,39.91151,116.391538,146.0,1,52,447994.7102483533,4418112.945190969
2008-07-25 02:04:16,39.911517,116.391542,147.0,1,52,447995.05742478743,4418113.719788909
2008-07-25 02:04:21,39.911517,116.391517,147.0,1,52,447992.920658876,4418113.734348769
2008-07-25 02:04:26,39.911503,116.391497,147.0,1,52,447991.20065765857,4418112.192142132
2008-07-25 02:04:29,39.911503,116.391497,147.0,1,52,447991.20065765857,4418112.192142132
2008-07-25 02:04:31,39.911495,116.391497,148.0,1,52,447991.19460709614,4418111.304225015
2008-07-25 02:04:36,39.911495,116.391506,148.0,1,52,447991.963843072,4418111.298983225
2008-07-25 02:04:41,39.911495,116.391513,148.0,1,52,447992.5621377193,4418111.29490633
2008-07-25 02:04:44,39.911495,116.391513,148.0,1,52,447992.5621377193,4418111.29490633
2008-07-25 02:04:46,39.911495,116.391511,148.0,1,52,447992.39119639085,4418111.296071152
2008-07-25 02:04:51,39.911495,116.391496,148.0,1,52,447991.1091364319,4418111.304807441
2008-07-25 02:04:56,39.911504,116.391493,148.0,1,52,447990.8595313667,4418112.305461481
2008-07-25 02:05:01,39.9115,116.391471,148.0,1,52,447988.9761515965,4418111.874316599
2008-07-25 02:05:06,39.91151,116.39149,146.0,1,52,447990.6076573844,4418112.973146613
2008-07-25 02:05:11,39.911516,116.391433,142.0,1,52,447985.74036899966,4418113.672284644
2008-07-25 02:05:16,39.91154,116.391362,139.0,1,52,447979.6901094215,4418116.377394996
2008-07-25 02:05:21,39.911549,116.391342,138.0,1,52,447977.9875058769,4418117.387953053
2008-07-25 02:05:26,39.91156,116.391335,136.0,1,52,447977.3975334443,4418118.612917148
2008-07-25 02:05:31,39.911569,116.391359,135.0,1,52,447979.4556358844,4418119.597842257
2008-07-25 02:05:36,39.911597,116.391349,135.0,1,52,447978.6221123191,4418122.711377851
2008-07-25 02:05:41,39.911625,116.391321,136.0,1,52,447976.2501204125,4418125.835400102
2008-07-25 02:05:46,39.91165,116.391295,136.0,1,52,447974.0468016762,4418128.625288954
2008-07-25 02:05:51,39.91167,116.391294,137.0,1,52,447973.9764627103,4418130.84566444
2008-07-25 02:05:56,39.91168,116.391288,137.0,1,52,447973.4712058577,4418131.959056617
2008-07-25 02:06:01,39.911687,116.391287,137.0,1,52,447973.3910315127,4418132.73656675
2008-07-25 02:06:04,39.911687,116.391287,137.0,1,52,447973.3910315127,4418132.73656675
2008-07-25 02:06:06,39.911693,116.391284,138.0,1,52,447973.1391597628,4418133.4042525
2008-07-25 02:06:11,39.911688,116.391296,138.0,1,52,447974.16102191695,4418132.842312788
2008-07-25 02:06:16,39.911689,116.391316,138.0,1,52,447975.8711869563,4418132.941650253
2008-07-25 02:06:21,39.911679,116.391331,139.0,1,52,447977.14567800984,4418131.823014931
2008-07-25 02:06:24,39.911679,116.391331,139.0,1,52,447977.14567800984,4418131.823014931
2008-07-25 02:06:26,39.911675,116.391334,140.0,1,52,447977.3990632126,4418131.377308607
2008-07-25 02:06:31,39.911684,116.391338,140.0,1,52,447977.74775366375,4418132.373885077
2008-07-25 02:06:36,39.911715,116.391327,140.0,1,52,447976.8310315196,4418135.820972461
2008-07-25 02:06:41,39.911753,116.391267,141.0,1,52,447971.73155923653,4418140.073536029
2008-07-25 02:06:46,39.911796,116.391245,142.0,1,52,447969.88374710124,4418144.858909251
2008-07-25 02:06:51,39.911856,116.391233,144.0,1,52,447968.9035028359,4418151.5252801385
2008-07-25 02:06:56,39.91195,116.391247,145.0,1,52,447970.17120978294,4418161.950149645
2008-07-25 02:07:01,39.912004,116.391244,147.0,1,52,447969.95565817435,4418167.945338725
2008-07-25 02:07:06,39.912068,116.391275,155.0,1,52,447972.65365186916,4418175.030614067
2008-07-25 02:07:11,39.912128,116.391245,166.0,1,52,447970.13495188544,4418181.707472811
2008-07-25 02:07:16,39.912168,116.391197,176.0,1,52,447966.0626658921,4418186.175028147
2008-07-25 02:07:21,39.912243,116.39118,197.0,1,52,447964.6664332305,4418194.509158502
2008-07-25 02:07:26,39.912322,116.391187,219.0,1,52,447965.3245021067,4418203.273262194
2008-07-25 02:07:31,39.912365,116.391133,230.0,1,52,447960.7416835226,4418208.077286001
2008-07-25 02:07:36,39.912404,116.391082,246.0,1,52,447956.4122519216,4418212.435605538
2008-07-25 02:07:41,39.912446,116.391094,250.0,1,52,447957.46967345435,4418217.090177356
2008-07-25 02:07:46,39.91251,116.39119,255.0,1,52,447965.7231737199,4418224.137569745
2008-07-25 02:07:51,39.912542,116.391184,258.0,1,52,447965.2345725246,4418227.692735227
2008-07-25 02:07:56,39.912542,116.391177,259.0,1,52,447964.63628698327,4418227.696814354
2008-07-25 02:07:59,39.912542,116.391177,259.0,1,52,447964.63628698327,4418227.696814354
2008-07-25 02:08:01,39.91254,116.391175,259.0,1,52,447964.46383478167,4418227.4760005055
2008-07-25 02:08:06,39.912471,116.391194,262.0,1,52,447966.0355395373,4418219.806642139
2008-07-25 02:08:11,39.912391,116.391218,270.0,1,52,447968.02627181745,4418210.913484495
2008-07-25 02:08:16,39.912342,116.391254,275.0,1,52,447971.06610047794,4418205.454014876
2008-07-25 02:08:21,39.91232,116.391243,277.0,1,52,447970.10928846535,4418203.018651768
2008-07-25 02:08:24,39.91232,116.391243,277.0,1,52,447970.10928846535,4418203.018651768
2008-07-25 02:08:26,39.91232,116.39125,277.0,1,52,447970.70757593703,4418203.01457309
2008-07-25 02:08:31,39.912322,116.391238,278.0,1,52,447969.6834535787,4418203.243544451
2008-07-25 02:08:34,39.912322,116.391238,278.0,1,52,447969.6834535787,4418203.243544451
2008-07-25 02:08:36,39.912321,116.391233,278.0,1,52,447969.25534873444,4418203.135468188
2008-07-25 02:08:41,39.91232,116.391242,278.0,1,52,447970.02381882584,4418203.01923444
2008-07-25 02:08:46,39.912319,116.391248,278.0,1,52,447970.53588001744,4418202.904748766
2008-07-25 02:08:49,39.912319,116.391248,278.0,1,52,447970.53588001744,4418202.904748766
2008-07-25 02:08:51,39.912319,116.391253,278.0,1,52,447970.9632282186,4418202.901835443
2008-07-25 02:08:56,39.912318,116.391262,278.0,1,52,447971.73169835465,4418202.785601867
2008-07-25 02:09:01,39.912318,116.391275,278.0,1,52,447972.8428036945,4418202.778027453
2008-07-25 02:10:01,39.912695,116.3909,148.0,1,52,447941.0771065046,4418244.839687291
2008-07-25 02:10:31,39.912826,116.391231,262.0,1,52,447969.4665268265,4418259.186412326
2008-07-25 02:10:36,39.91283,116.391303,264.0,1,52,447975.62332187867,4418259.588420149
2008-07-25 02:10:41,39.912823,116.391371,266.0,1,52,447981.4299187253,4418258.771876811
2008-07-25 02:10:46,39.912837,116.39144,265.0,1,52,447987.3378704209,4418260.285538384
2008-07-25 02:10:51,39.912827,116.391497,265.0,1,52,447992.2020397663,4418259.142441646
2008-07-25 02:10:56,39.91282,116.391583,266.0,1,52,447999.5470808165,4418258.315428524
2008-07-25 02:11:01,39.912794,116.391616,265.0,1,52,448002.3478973384,4418255.410480297
2008-07-25 02:11:06,39.912724,116.391629,267.0,1,52,448003.4060626348,4418247.633633857
2008-07-25 02:11:11,39.912657,116.391623,269.0,1,52,448002.84258358367,4418240.200820361
2008-07-25 02:14:06,39.912809,116.39164,258.0,1,52,448004.4104969603,4418257.061349938
2008-07-25 02:14:11,39.912885,116.391644,298.0,1,52,448004.80984116514,4418265.494235282
2008-07-25 02:14:16,39.91284,116.391553,210.0,1,52,447996.99813575274,4418260.552692687
2008-07-25 02:14:21,39.912833,116.391479,170.0,1,52,447990.6681358026,4418259.818863537
2008-07-25 02:14:26,39.912884,116.391416,161.0,1,52,447985.322167324,4418265.516032587
2008-07-25 03:54:06,39.912871,116.391361,128.0,1,52,447980.6115411077,4418264.10520632
2008-07-25 03:54:11,39.912827,116.391411,123.0,1,52,447984.851705056,4418259.192534199
2008-07-25 03:54:16,39.912793,116.391452,115.0,1,52,447988.3302168952,4418255.395003385
2008-07-25 03:54:21,39.912761,116.391488,112.0,1,52,447991.3828994538,4418251.822365724
2008-07-25 03:54:26,39.912678,116.391521,115.0,1,52,447994.1406057094,4418242.591003767
2008-07-25 03:54:31,39.912643,116.391536,111.0,1,52,447995.3961734488,4418238.69762962
2008-07-25 03:54:36,39.912558,116.391589,107.0,1,52,447999.8617639996,4418229.2326430585
2008-07-25 03:54:41,39.91244,116.391656,104.0,1,52,448005.4989855741,4418216.096848699
2008-07-25 03:57:31,39.911792,116.391544,-160.0,1,52,447995.43633875775,4418144.240775787
2008-07-25 03:57:36,39.912509,116.391505,57.0,1,52,447992.64527922415,4418223.843069808
2008-07-25 03:57:41,39.912606,116.391463,69.0,1,52,447989.12893307896,4418234.633529355
2008-07-25 03:57:46,39.912561,116.391389,57.0,1,52,447982.77016490133,4418229.682099447
2008-07-25 03:57:51,39.912637,116.391323,68.0,1,52,447977.1866866242,4418238.155762938
2008-07-25 03:57:56,39.912593,116.391264,60.0,1,52,447972.11070955545,4418233.306592671
2008-07-25 03:58:01,39.91261,116.391208,62.0,1,52,447967.33729261934,4418235.226046962
2008-07-25 03:58:06,39.912569,116.391149,56.0,1,52,447962.2635775898,4418230.70985217
2008-07-25 03:58:11,39.912537,116.391096,55.0,1,52,447957.7094843659,4418227.189070776
2008-07-25 03:58:16,39.912498,116.391056,56.0,1,52,447954.2611910709,4418222.88378731
2008-07-25 03:58:21,39.912463,116.390998,48.0,1,52,447949.277471331,4418219.032956194
2008-07-25 03:58:26,39.912418,116.390977,52.0,1,52,447947.4485484537,4418214.050662775
2008-07-25 03:58:31,39.912366,116.390976,50.0,1,52,447947.32371586387,4418208.279783462
2008-07-25 03:58:36,39.912321,116.390997,49.0,1,52,447949.08451411314,4418203.273007615
2008-07-25 03:58:41,39.912351,116.391,53.0,1,52,447949.3636315702,4418206.600948615
2008-07-25 03:58:56,39.912173,116.39096,231.0,1,52,447945.81010152574,4418186.868106785
2008-07-25 03:59:01,39.912281,116.390842,112.0,1,52,447935.8064342109,4418198.923783431
2008-07-25 03:59:06,39.912248,116.390816,115.0,1,52,447933.55923539586,4418195.276284526
2008-07-25 03:59:11,39.912193,116.390834,122.0,1,52,447935.05604695575,4418189.161358175
2008-07-25 03:59:16,39.91214,116.390796,142.0,1,52,447931.76806290256,4418183.301063544
2008-07-25 03:59:21,39.912047,116.390701,179.0,1,52,447923.57799510966,4418173.034424454
2008-07-25 03:59:26,39.911989,116.390723,190.0,1,52,447925.41441180825,4418166.584194687
2008-07-25 03:59:31,39.911929,116.390557,256.0,1,52,447911.1809333664,4418160.0216346895
2008-07-25 03:59:36,39.911881,116.390549,273.0,1,52,447910.4608121008,4418154.6987980995
2008-07-25 03:59:41,39.911858,116.390571,314.0,1,52,447912.3237342332,4418152.133203026
2008-07-25 03:59:46,39.911807,116.390639,319.0,1,52,447918.09708186734,4418146.43306784
2008-07-25 03:59:51,39.911736,116.39075,333.0,1,52,447927.5305177883,4418138.4880682435
2008-07-25 03:59:56,39.911664,116.390882,335.0,1,52,447938.7580958023,4418130.419847431
2008-07-25 04:00:01,39.911599,116.391035,332.0,1,52,447951.7858771864,4418123.116330527
2008-07-25 04:00:06,39.911539,116.391176,311.0,1,52,447963.7918194995,4418116.374777117
2008-07-25 04:00:11,39.911538,116.391238,297.0,1,52,447969.0902406779,4418116.227659875
2008-07-25 04:00:16,39.911516,116.391287,281.0,1,52,447973.2616558247,4418113.757337921
2008-07-25 04:00:21,39.911486,116.391326,259.0,1,52,447976.5723147334,4418110.404927005
2008-07-25 04:00:26,39.911468,116.391336,243.0,1,52,447977.41340412665,4418108.401287647
2008-07-25 04:00:31,39.911514,116.391315,220.0,1,52,447975.6533206038,4418113.519045471
2008-07-25 04:00:36,39.911516,116.391256,214.0,1,52,447970.6120660314,4418113.775399804
2008-07-25 04:00:41,39.91152,116.391207,201.0,1,52,447966.4270314674,4418114.2479096735
2008-07-25 04:00:46,39.911512,116.391178,183.0,1,52,447963.94232935243,4418113.376891338
2008-07-25 04:00:51,39.911509,116.391131,168.0,1,52,447959.92293877166,4418113.071311825
2008-07-25 04:00:56,39.911502,116.391068,159.0,1,52,447954.5329899958,4418112.331101116
2008-07-25 04:01:01,39.911485,116.391049,156.0,1,52,447952.89618061064,4418110.455351276
2008-07-25 04:01:06,39.911428,116.391063,148.0,1,52,447954.0496291305,4418104.12078191
2008-07-25 04:01:11,39.911394,116.3911,141.0,1,52,447957.1863151962,4418100.325569723
2008-07-25 04:01:16,39.911373,116.391153,134.0,1,52,447961.7003754281,4418097.963899985
2008-07-25 04:01:21,39.911344,116.391203,130.0,1,52,447965.95197242853,4418094.716063964
2008-07-25 04:01:26,39.911329,116.391254,120.0,1,52,447970.29963660234,4418093.021502625
2008-07-25 04:01:31,39.91133,116.39136,113.0,1,52,447979.36030539474,4418093.070735949
2008-07-25 04:01:36,39.911323,116.391455,111.0,1,52,447987.47474338335,4418092.238469994
2008-07-25 04:01:41,39.911313,116.391513,109.0,1,52,447992.42449131934,4418091.094792271
2008-07-25 04:01:46,39.911305,116.39154,106.0,1,52,447994.72615524055,4418090.191150476
2008-07-25 04:01:51,39.911304,116.391586,102.0,1,52,447998.6570604273,4418090.053372208
2008-07-25 04:01:56,39.911321,116.391685,101.0,1,52,448007.1315330423,4418091.882549082
2008-07-25 04:02:01,39.911318,116.391735,100.0,1,52,448011.4028089564,4418091.520469128
2008-07-25 04:02:06,39.911351,116.391781,103.0,1,52,448015.3594164169,4418095.156347048
2008-07-25 04:02:11,39.91133,116.391813,105.0,1,52,448018.07860893797,4418092.806936296
2008-07-25 04:05:16,39.91157,116.391898,120.0,1,52,448025.52502977266,4418119.3949722685
2008-07-25 04:05:21,39.911765,116.391845,119.0,1,52,448021.1424882111,4418141.068801922
2008-07-25 04:05:26,39.911972,116.391808,127.0,1,52,448018.1365655952,4418164.065196634
2008-07-25 04:05:31,39.912168,116.391791,128.0,1,52,448016.83174333174,4418185.829064242
2008-07-25 04:05:36,39.912262,116.391938,145.0,1,52,448029.4668514457,4418196.1765262885
2008-07-25 04:05:41,39.91232,116.392284,167.0,1,52,448059.0831812412,4418202.412609257
2008-07-25 04:05:46,39.912348,116.3926,172.0,1,52,448086.112725076,4418205.336557939
2008-07-25 04:05:51,39.912371,116.392916,173.0,1,52,448113.13847378973,4418207.705653902
2008-07-25 04:05:56,39.912384,116.393222,170.0,1,52,448139.3019668467,4418208.970756634
2008-07-25 04:06:01,39.912405,116.393529,165.0,1,52,448165.55694975686,4418211.123285681
2008-07-25 04:06:06,39.912419,116.393805,170.0,1,52,448189.15708761656,4418212.516963717
2008-07-25 04:06:11,39.912426,116.394118,178.0,1,52,448215.9143152709,4418213.112329418
2008-07-25 04:06:16,39.912431,116.394407,187.0,1,52,448240.61876401334,4418213.499720754
2008-07-25 04:06:21,39.912438,116.394706,197.0,1,52,448266.1794084709,4418214.103377703
2008-07-25 04:06:26,39.912445,116.39501,202.0,1,52,448292.1673948408,4418214.704224873
2008-07-25 04:06:31,39.912433,116.395334,215.0,1,52,448319.8504851826,4418213.184781955
2008-07-25 04:06:36,39.912542,116.395511,200.0,1,52,448335.06048110494,4418225.180228292
2008-07-25 04:06:41,39.912786,116.395489,192.0,1,52,448333.3634912496,4418252.2744313115
2009-07-19 00:39:07,39.906776,116.395546,87.0,0,30,448333.72015383694,4417585.194003742
2009-07-19 00:39:12,39.906688,116.395677,110.0,0,30,448344.8514853604,4417575.35114525
2009-07-19 00:39:17,39.906673,116.395705,103.0,0,30,448347.2335657138,4417573.670107249
2009-07-19 00:39:22,39.906693,116.395718,99.0,0,30,448348.3597820537,4417575.882379046
2009-07-19 00:39:27,39.906685,116.39574,102.0,0,30,448350.23425994936,4417574.981738932
2009-07-19 00:39:32,39.906672,116.395745,104.0,0,30,448350.65188057366,4417573.535983291
2009-07-19 00:39:35,39.906672,116.395745,104.0,0,30,448350.65188057366,4417573.535983291
2009-07-19 00:39:37,39.906666,116.395742,105.0,0,30,448350.39094482857,4417572.8717811275
2009-07-19 00:39:42,39.906648,116.395754,105.0,0,30,448351.4031475394,4417570.867029487
2009-07-19 00:39:47,39.906646,116.395761,106.0,0,30,448351.9999823888,4417570.641002119
2009-07-19 00:39:50,39.906646,116.395761,106.0,0,30,448351.9999823888,4417570.641002119
2009-07-19 00:39:52,39.906646,116.395764,106.0,0,30,448352.25641242694,4417570.639267144
2009-07-19 00:39:57,39.906653,116.395741,106.0,0,30,448350.29570558714,4417571.429495554
2009-07-19 00:40:02,39.906661,116.395726,106.0,0,30,448349.0195634262,4417572.326087097
2009-07-19 00:40:07,39.906647,116.395736,106.0,0,30,448349.8638163868,4417570.766450101
2009-07-19 00:40:12,39.906647,116.395738,106.0,0,30,448350.03476974316,4417570.765293403
2009-07-19 00:40:17,39.906647,116.395741,106.0,0,30,448350.29119977774,4417570.763558362
2009-07-19 00:40:20,39.906647,116.395741,106.0,0,30,448350.29119977774,4417570.763558362
2009-07-19 00:40:22,39.906645,116.395749,106.0,0,30,448350.9735112823,4417570.536952566
2009-07-19 00:40:27,39.906642,116.395685,106.0,0,30,448345.5007506237,4417570.240999536
2009-07-19 00:40:32,39.906613,116.395598,106.0,0,30,448338.0424958643,4417567.072627427
2009-07-19 00:40:37,39.906552,116.395442,106.0,0,30,448324.6622957636,4417560.392520825
2009-07-19 00:40:42,39.906457,116.395037,104.0,0,30,448289.9727679534,4417550.082939402
2009-07-19 00:40:47,39.906398,116.394524,104.0,0,30,448246.0787135207,4417543.831719399
2009-07-19 00:40:52,39.906372,116.393991,101.0,0,30,448200.4998954239,4417541.25500592
2009-07-19 00:40:57,39.90634,116.393684,97.0,0,30,448174.2343360963,4417537.881451877
2009-07-19 00:41:02,39.906343,116.393651,96.0,0,30,448171.41585362516,4417538.233571329
2009-07-19 00:41:05,39.906343,116.393651,96.0,0,30,448171.41585362516,4417538.233571329
2009-07-19 00:41:07,39.906343,116.393652,95.0,0,30,448171.5013306871,4417538.232990986
2009-07-19 00:41:12,39.906344,116.393662,95.0,0,30,448172.3568548514,4417538.338177131
2009-07-19 00:41:15,39.906344,116.393662,95.0,0,30,448172.3568548514,4417538.338177131
2009-07-19 00:41:17,39.906345,116.393668,95.0,0,30,448172.87047075306,4417538.445684677
2009-07-19 00:41:22,39.906345,116.393677,95.0,0,30,448173.63976428314,4417538.44046176
2009-07-19 00:41:27,39.906346,116.393678,95.0,0,30,448173.72599487,4417538.550870974
2009-07-19 00:41:30,39.906346,116.393678,95.0,0,30,448173.72599487,4417538.550870974
2009-07-19 00:41:32,39.906345,116.393672,95.0,0,30,448173.2123789884,4417538.443363371
2009-07-19 00:41:37,39.90634,116.393589,96.0,0,30,448166.1140148878,4417537.936585939
2009-07-19 00:41:42,39.906339,116.393241,95.0,0,30,448136.3672418539,4417538.027634958
2009-07-19 00:41:47,39.90632,116.392725,96.0,0,30,448092.24673500896,4417536.218621535
2009-07-19 00:41:52,39.906272,116.392126,94.0,0,30,448041.0096940397,4417531.239452754
2009-07-19 00:41:57,39.90627,116.391501,83.0,0,30,447987.5849596767,4417531.381288219
2009-07-19 00:42:02,39.90626,116.390945,72.0,0,30,447940.0520899282,4417530.59535648
2009-07-19 00:42:07,39.906252,116.390437,62.0,0,30,447896.6236255367,4417530.003694396
2009-07-19 00:42:12,39.906241,116.389951,53.0,0,30,447855.07337412797,4417529.066464943
2009-07-19 00:42:17,39.906082,116.389531,74.0,0,30,447819.0523204082,4417511.664443734
2009-07-19 00:42:22,39.905648,116.389438,89.0,0,30,447810.77360764885,4417463.549326147
2009-07-19 02:41:02,39.904665,116.393199,116.0,0,30,448131.5148257052,4417352.255571191
2009-07-19 02:41:07,39.905251,116.393164,115.0,0,30,448128.9649841091,4417417.315751192
2009-07-19 02:41:12,39.905674,116.393162,115.0,0,30,448129.11303477315,4417464.265479278
2009-07-19 02:41:17,39.905845,116.393246,124.0,0,30,448136.4221213326,4417483.195903224
2009-07-19 02:41:22,39.905935,116.393382,128.0,0,30,448148.11493595614,4417493.105990081
2009-07-19 02:41:27,39.905942,116.393682,136.0,0,30,448173.7634812766,4417493.7087796405
2009-07-19 02:41:32,39.905929,116.394064,141.0,0,30,448206.40611941763,4417492.0443058945
2009-07-19 02:41:37,39.905931,116.394256,136.0,0,30,448222.81931936665,4417492.154952602
2009-07-19 02:41:42,39.905962,116.394287,122.0,0,30,448225.4924597905,4417495.577655618
2009-07-19 02:41:47,39.905975,116.39434,120.0,0,30,448230.0325541355,4417496.989794848
2009-07-19 02:41:52,39.905948,116.394556,125.0,0,30,448248.4753821317,4417493.867888349
2009-07-19 02:41:57,39.905946,116.394625,120.0,0,30,448254.3718283865,4417493.605927671
2009-07-19 02:42:02,39.905901,116.394628,121.0,0,30,448254.5944057379,4417488.609660944
2009-07-19 02:42:05,39.905901,116.394628,121.0,0,30,448254.5944057379,4417488.609660944
2009-07-19 02:42:07,39.905899,116.394621,129.0,0,30,448253.9945577856,4417488.391737779
2009-07-19 02:42:12,39.905875,116.394648,131.0,0,30,448256.2843977198,4417485.712345421
2009-07-19 02:42:17,39.905835,116.394638,130.0,0,30,448255.3995282529,4417481.278558521
2009-07-19 02:42:22,39.905824,116.394615,132.0,0,30,448253.4252654763,4417480.071000203
2009-07-19 02:42:27,39.905819,116.394561,132.0,0,30,448248.80570735043,4417479.547342678
2009-07-19 02:42:32,39.905808,116.394503,131.0,0,30,448243.8397227177,4417478.360068919
2009-07-19 02:42:37,39.905791,116.394453,130.0,0,30,448239.55304306233,4417476.502224625
2009-07-19 02:42:42,39.905795,116.394408,128.0,0,30,448235.7095549623,4417476.972264551
2009-07-19 02:42:47,39.905786,116.394343,132.0,0,30,448230.14672759006,4417476.011036059
2009-07-19 02:42:52,39.905777,116.39426,134.0,0,30,448223.0452990136,4417475.060247129
2009-07-19 02:42:57,39.905778,116.394202,137.0,0,30,448218.088341602,4417475.204864319
2009-07-19 02:43:02,39.90577,116.394131,139.0,0,30,448212.0133968303,4417474.35811744
2009-07-19 02:43:07,39.905757,116.39406,142.0,0,30,448205.9346854161,4417472.956427777
2009-07-19 02:43:12,39.905741,116.394001,145.0,0,30,448200.8794460075,4417471.214814215
2009-07-19 02:43:17,39.905749,116.393932,144.0,0,30,448194.9875028112,4417472.142753177
2009-07-19 02:43:22,39.905737,116.393934,140.0,0,30,448195.1494200102,4417470.809718777
2009-07-19 02:43:27,39.905739,116.393934,139.0,0,30,448195.15092640964,4417471.031697817
2009-07-19 02:43:32,39.905738,116.393934,138.0,0,30,448195.1501732099,4417470.920708299
2009-07-19 02:43:37,39.905737,116.393934,137.0,0,30,448195.1494200102,4417470.809718777
2009-07-19 02:43:40,39.905737,116.393934,137.0,0,30,448195.1494200102,4417470.809718777
2009-07-19 02:43:42,39.905737,116.393933,137.0,0,30,448195.06394219806,4417470.810298849
2009-07-19 02:43:47,39.905751,116.393913,134.0,0,30,448193.3649310782,4417472.37575379
2009-07-19 02:43:52,39.905751,116.393896,130.0,0,30,448191.91180853563,4417472.385615488
2009-07-19 02:43:57,39.905748,116.393893,130.0,0,30,448191.6531153941,4417472.054387252
2009-07-19 02:44:00,39.905748,116.393893,130.0,0,30,448191.6531153941,4417472.054387252
2009-07-19 02:44:02,39.905749,116.393893,130.0,0,30,448191.65386864496,4417472.165376772
2009-07-19 02:44:07,39.905776,116.393894,130.0,0,30,448191.7596841898,4417475.161513751
2009-07-19 02:44:10,39.905776,116.393894,130.0,0,30,448191.7596841898,4417475.161513751
2009-07-19 02:44:12,39.905772,116.393899,131.0,0,30,448192.1840600422,4417474.7146551255
2009-07-19 02:44:17,39.905766,116.393884,128.0,0,30,448190.8973739083,4417474.057419679
2009-07-19 02:44:22,39.905768,116.393885,127.0,0,30,448190.9843582089,4417474.278818605
2009-07-19 02:44:25,39.905768,116.393885,127.0,0,30,448190.9843582089,4417474.278818605
2009-07-19 02:44:27,39.905771,116.393884,127.0,0,30,448190.90114022006,4417474.612367289
2009-07-19 02:44:32,39.905784,116.39387,128.0,0,30,448189.71424405184,4417476.063352846
2009-07-19 02:44:35,39.905784,116.39387,128.0,0,30,448189.71424405184,4417476.063352846
